Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Conservation,Invasive
https://id.biodiversity.org.au/node/apni/2887422,Plectranthus graniticola,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Plectranthus,,,
https://id.biodiversity.org.au/node/apni/2887807,Cynara cardunculus,L.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Cynara,Cardoon,,WA State Notifiable Pests | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2887997,Juncus effusus,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,Common Rush,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2888133,Vigna adenantha,"(G.Mey.) Marechal, Mascherpa & Stainier",species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Vigna,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2888546,Hibiscus richardsonii,Sweet ex Lindl.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Hibiscus,,New Zealand Sensitive Species List for Vascular Plants,
https://id.biodiversity.org.au/node/apni/2888552,Acalypha hispida,Burm.f.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Acalypha,,,
https://id.biodiversity.org.au/node/apni/2888636,Nymphaea alexii,S.W.L.Jacobs & Hellq.,species,Plantae,Charophyta,Equisetopsida,Nymphaeales,Nymphaeaceae,Nymphaea,,Queensland : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2888731,Swainsona murrayana,Wawra,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Swainsona,Slender Darling-pea,South Australia : Conservation Status | Queensland : Conservation Status | EPBC Act Threatened Species | Victoria : Conservation Status | New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2888949,Gynatrix pulchella,(Willd.) Alef.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Gynatrix,Hempbush,Tasmania : Conservation Status,
https://id.biodiversity.org.au/node/apni/2889649,Hibiscus coatesii,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Hibiscus,,,
https://id.biodiversity.org.au/node/apni/2889748,Bergia pusilla,Benth.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Elatinaceae,Bergia,,,
https://id.biodiversity.org.au/node/apni/2889754,Lawrencia buchananensis,Lander,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Lawrencia,,Queensland : Conservation Status | EPBC Act Threatened Species,
https://id.biodiversity.org.au/node/apni/2889938,Hovea purpurea,Sweet,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Hovea,Tall Hovea,South Australia : Conservation Status | Queensland : Conservation Status | Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2890271,Brachychiton x carneus,Guymer,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Brachychiton,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2890944,Aegle marmelos,(L.) Correa,species,Plantae,Charophyta,Equisetopsida,Sapindales,Rutaceae,Aegle,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2891006,Solanum orgadophilum,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,Capella Potato Bush,Queensland : Conservation Status | EPBC Act Threatened Species,National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2891530,Veronica persica,Poir.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Veronica,Creeping Speedwell,,
https://id.biodiversity.org.au/node/apni/2891760,Galphimia gracilis,Bartl.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Malpighiaceae,Galphimia,,,
https://id.biodiversity.org.au/node/apni/2891852,Spondias cytherea,Sonn.,species,Plantae,Charophyta,Equisetopsida,Sapindales,Anacardiaceae,Spondias,Great Hog Plum,,
https://id.biodiversity.org.au/node/apni/2892136,Mansoa alliacea,(Lam.) A.H.Gentry,species,Plantae,Charophyta,Equisetopsida,Lamiales,Bignoniaceae,Mansoa,,,
https://id.biodiversity.org.au/node/apni/2892156,Tephrosia subpectinata,Domin,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Tephrosia,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2892178,Croton dichromifolius,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Croton,,,
https://id.biodiversity.org.au/node/apni/2892213,Persoonia lanceolata,Andrews,species,Plantae,Charophyta,Equisetopsida,Proteales,Proteaceae,Persoonia,The Bonewood,,
https://id.biodiversity.org.au/node/apni/2892497,Burmannia coelestis,D.Don,species,Plantae,Charophyta,Equisetopsida,Dioscoreales,Burmanniaceae,Burmannia,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2892784,Cycas cupida,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Cycadales,Cycadaceae,Cycas,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2892943,Eucalyptus farinosa,K.D.Hill,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Mount Stewart Ironbark,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2893132,Eucalyptus polyanthemos,Schauer,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Red Box,,
https://id.biodiversity.org.au/node/apni/2893446,Tetrarrhena juncea,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Tetrarrhena,Wiry Rice Grass,,
https://id.biodiversity.org.au/node/apni/2893481,Phyllostachys nigra,(Lodd. ex Lindl.) Munro,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Phyllostachys,Black Bamboo,,
https://id.biodiversity.org.au/node/apni/2893532,Urtica dioica,L.,species,Plantae,Charophyta,Equisetopsida,Rosales,Urticaceae,Urtica,Stinging Nettle,,
https://id.biodiversity.org.au/node/apni/2893623,Cyperus albostriatus,Schrad.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,,
https://id.biodiversity.org.au/node/apni/2894217,Waitzia acuminata,Steetz,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Waitzia,Orange Immortelle,,
https://id.biodiversity.org.au/node/apni/2894242,Kunzea ambigua,(Sm.) Druce,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Kunzea,White Kunzea,,
https://id.biodiversity.org.au/node/apni/2894260,Triglochin nana,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Alismatales,Juncaginaceae,Triglochin,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2895126,Leucopogon confertus,Benth.,species,Plantae,Charophyta,Equisetopsida,Ericales,Ericaceae,Leucopogon,Torrington Beard-heath,EPBC Act Threatened Species | New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2895165,Cotoneaster glaucophyllus,Franch.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Cotoneaster,,,
https://id.biodiversity.org.au/node/apni/2895239,Heliotropium plumosum,Craven,species,Plantae,Charophyta,Equisetopsida,,Boraginaceae,Heliotropium,,,
https://id.biodiversity.org.au/node/apni/2895275,Callerya pilipes,(F.M.Bailey) Schot,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Callerya,Northern Wisteria,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2895505,Furcraea selloa,K.Koch,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asparagaceae,Furcraea,,,
https://id.biodiversity.org.au/node/apni/2895569,Callerya australis,(Endl.) Schot,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Callerya,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2895698,Solanum ultimum,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Solanales,Solanaceae,Solanum,,,National Weeds Lists | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2895864,Scrotochloa urceolata,(Roxb.) Judz.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Scrotochloa,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2896351,Sticherus tener,(R.Br.) Ching,species,Plantae,Charophyta,Equisetopsida,Gleicheniales,Gleicheniaceae,Sticherus,Silky Fan Fern,New Zealand Sensitive Species List for Vascular Plants,
https://id.biodiversity.org.au/node/apni/2896377,Salix alba,L.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Salicaceae,Salix,White Willow,,WA State Notifiable Pests | Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2896387,Leucas cephalotes,(Roth) Spreng.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Leucas,,,
https://id.biodiversity.org.au/node/apni/2896773,Torilis nodosa,(L.) Gaertn.,species,Plantae,Charophyta,Equisetopsida,Apiales,Apiaceae,Torilis,Knotted Hedge-parsley,,
https://id.biodiversity.org.au/node/apni/2896834,Eragrostis rigidiuscula,Domin,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eragrostis,,Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2897745,Cyperus sulcinux,C.B.Clarke,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2898065,Chloanthes stoechadis,R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Chloanthes,,,
https://id.biodiversity.org.au/node/apni/2898194,Cynodon aethiopicus,Clayton & J.R.Harlan,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cynodon,African Stargrass,,
https://id.biodiversity.org.au/node/apni/2898321,Dipogon lignosus,(L.) Verdc.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Dipogon,Mile A Minute,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2898507,Swainsona microphylla,A.Gray,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Swainsona,Small-leaf Swainson-pea,Queensland : Conservation Status | Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2898721,Acacia deuteroneura,Pedley,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,,Queensland : Conservation Status | EPBC Act Threatened Species,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2899309,Aloe parvibracteata,Schönland,species,Plantae,Charophyta,Equisetopsida,Asparagales,Asphodelaceae,Aloe,,,
https://id.biodiversity.org.au/node/apni/2899356,Cynodon radiatus,Roth ex Roem. & Schult.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cynodon,,,
https://id.biodiversity.org.au/node/apni/2899391,Nymphaea vaporalis,S.W.L.Jacobs & Hellq.,species,Plantae,Charophyta,Equisetopsida,Nymphaeales,Nymphaeaceae,Nymphaea,,Queensland : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2899544,Juncus firmus,L.A.S.Johnson,species,Plantae,Charophyta,Equisetopsida,Poales,Juncaceae,Juncus,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2899619,Leonotis leonurus,(L.) R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Leonotis,Lion's Ear,,
https://id.biodiversity.org.au/node/apni/2899864,Actephila flavescens,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Phyllanthaceae,Actephila,,,
https://id.biodiversity.org.au/node/apni/2900552,Malachra fasciata,Jacq.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Malachra,,,
https://id.biodiversity.org.au/node/apni/2901020,Gibasis pellucida,(M.Martens & Galeotti) D.R.Hunt,species,Plantae,Charophyta,Equisetopsida,Commelinales,Commelinaceae,Gibasis,,,
https://id.biodiversity.org.au/node/apni/2901039,Macroptilium bracteatum,(Nees & Mart.) Marechal & Baudet,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Macroptilium,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2901385,Globba marantina,L.,species,Plantae,Charophyta,Equisetopsida,Zingiberales,Zingiberaceae,Globba,Kera Kera,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2901477,Indigofera hendecaphylla,Jacq.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Indigofera,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2901667,Mayaca fluviatilis,Aubl.,species,Plantae,Charophyta,Equisetopsida,Poales,Mayacaceae,Mayaca,,,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2901689,Dysphania simulans,F.Muell. & Tate,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Dysphania,Spiked Pigweed,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2901974,Salvia splendens,Sellow ex Wied-Neuw.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Salvia,Scarlet Salvia,,
https://id.biodiversity.org.au/node/apni/2902047,Achyranthes bidentata,Blume,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Achyranthes,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2902110,Mitrasacme ambigua,R.Br.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Loganiaceae,Mitrasacme,,,
https://id.biodiversity.org.au/node/apni/2902339,Goodenia subauriculata,C.T.White,species,Plantae,Charophyta,Equisetopsida,Asterales,Goodeniaceae,Goodenia,,,
https://id.biodiversity.org.au/node/apni/2902489,Hibiscus cannabinus,L.,species,Plantae,Charophyta,Equisetopsida,Malvales,Malvaceae,Hibiscus,,,
https://id.biodiversity.org.au/node/apni/2902554,Schoenus villosus,R.Br.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Schoenus,,,
https://id.biodiversity.org.au/node/apni/2902730,Urochloa ramosa,(L.) T.Q.Nguyen,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Urochloa,,,
https://id.biodiversity.org.au/node/apni/2902892,Basella alba,L.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Basellaceae,Basella,Ceylon Spinach,,
https://id.biodiversity.org.au/node/apni/2902898,Westringia longifolia,R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Westringia,Long-leaved Westringia,,
https://id.biodiversity.org.au/node/apni/2902984,Cymbalaria muralis,"G.Gaertn., B.Mey. & Scherb.",species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Cymbalaria,Ivyleaf Toadflax,,
https://id.biodiversity.org.au/node/apni/2903012,Logania diffusa,R.J.F.Hend.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Loganiaceae,Logania,,Queensland : Conservation Status | EPBC Act Threatened Species,
https://id.biodiversity.org.au/node/apni/2903036,Polypremum procumbens,L.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Tetrachondraceae,Polypremum,Juniper Leaf,,
https://id.biodiversity.org.au/node/apni/2903333,Micromyrtus patula,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Micromyrtus,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2903803,Erodium cicutarium,(L.) L'Hér.,species,Plantae,Charophyta,Equisetopsida,Geraniales,Geraniaceae,Erodium,Common Heron's-bill,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2903888,Sclerolaena blackiana,(Ising) A.J.Scott,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Chenopodiaceae,Sclerolaena,Black's Bindyi,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2904208,Fumaria officinalis,L.,species,Plantae,Charophyta,Equisetopsida,Ranunculales,Papaveraceae,Fumaria,Common Fumitory,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2904454,Proboscidea louisianica,(Mill.) Thell.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Martyniaceae,Proboscidea,Purple-flower Devil's-claw,,
https://id.biodiversity.org.au/node/apni/2905280,Dopatrium junceum,(Roxb.) Buch.-Ham. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Dopatrium,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2905330,Rumex stenoglottis,Rech.f.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Rumex,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2905644,Homoranthus clarksonii,L.M.Copel.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Homoranthus,,,
https://id.biodiversity.org.au/node/apni/2905709,Lycopodiella limosa,Chinnock,species,Plantae,Charophyta,Equisetopsida,Lycopodiales,Lycopodiaceae,Lycopodiella,,,
https://id.biodiversity.org.au/node/apni/2905760,Aristida forsteri,B.K.Simon,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Aristida,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2906136,Aponogeton prolifer,Hellq. & S.W.L.Jacobs,species,Plantae,Charophyta,Equisetopsida,Alismatales,Aponogetonaceae,Aponogeton,An Aquatic Herb,Queensland : Conservation Status | EPBC Act Threatened Species,
https://id.biodiversity.org.au/node/apni/2906336,Acanthus ebracteatus,Vahl,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Acanthus,Holly-leaved Mangrove,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2906700,Euphrasia collina,R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Scrophulariaceae,Euphrasia,Purple Eye-bright,,
https://id.biodiversity.org.au/node/apni/2906798,Bunchosia glandulifera,(Jacq.) Kunth,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Malpighiaceae,Bunchosia,,,
https://id.biodiversity.org.au/node/apni/2906857,Torenia fournieri,Linden ex E.Fourn.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Linderniaceae,,,,
https://id.biodiversity.org.au/node/apni/2906977,Croton glandulosus,L.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Croton,,,
https://id.biodiversity.org.au/node/apni/2907432,Peristrophe speciosa,(Roxb.) Nees,species,Plantae,Charophyta,Equisetopsida,Lamiales,Acanthaceae,Peristrophe,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2907629,Crassula sarmentosa,Harv.,species,Plantae,Charophyta,Equisetopsida,Saxifragales,Crassulaceae,Crassula,,,
https://id.biodiversity.org.au/node/apni/2907919,Ipomoea hederacea,Jacq.,species,Plantae,Charophyta,Equisetopsida,Solanales,Convolvulaceae,Ipomoea,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2908109,Calandrinia spergularina,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Portulacaceae,Calandrinia,,,
https://id.biodiversity.org.au/node/apni/2908136,Swainsona parviflora,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Swainsona,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2908595,Borya inopinata,P.I.Forst. & E.J.Thomps.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Boryaceae,Borya,Stewart Range Pincushion Lily,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2908747,Urochloa texana,(Buckley) R.D.Webster,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Urochloa,Texas Millet,,
https://id.biodiversity.org.au/node/apni/2908753,Kalanchoe sexangularis,N.E.Br.,species,Plantae,Charophyta,Equisetopsida,Saxifragales,Crassulaceae,Kalanchoe,,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2908777,Eucalyptus leptophylla,F.Muell. ex Miq.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Narrow-leaved Red Mallee,Western Australia : Conservation status,
https://id.biodiversity.org.au/node/apni/2908929,Prostanthera granitica,Maiden & Betche,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,Granite Mintbush,,
https://id.biodiversity.org.au/node/apni/2909482,Bryophyllum beauverdii,(Raym.-Hamet) A.Berger,species,Plantae,Charophyta,Equisetopsida,Saxifragales,Crassulaceae,Bryophyllum,,,
https://id.biodiversity.org.au/node/apni/2909611,Isolepis multicaulis,Schltdl.,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Isolepis,,,
https://id.biodiversity.org.au/node/apni/2909726,Heliotropium tytoides,Craven,species,Plantae,Charophyta,Equisetopsida,,Boraginaceae,Heliotropium,,,
https://id.biodiversity.org.au/node/apni/2909875,Rhytidosporum procumbens,(Hook.) F.Muell.,species,Plantae,Charophyta,Equisetopsida,Apiales,Pittosporaceae,Rhytidosporum,White Marianth,South Australia : Conservation Status,
https://id.biodiversity.org.au/node/apni/2910686,Utricularia albiflora,R.Br.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Lentibulariaceae,Utricularia,,Queensland : Conservation Status,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2910750,Amaranthus tricolor,L.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Amaranthus,Joseph's Coat,,
https://id.biodiversity.org.au/node/apni/2910939,x Cynochloris macivorii,Clifford & Everist,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Cynochloris,Hybrid Couch,,
https://id.biodiversity.org.au/node/apni/2911022,Sciaphila densiflora,Schltr.,species,Plantae,Charophyta,Equisetopsida,Pandanales,Triuridaceae,Sciaphila,,,
https://id.biodiversity.org.au/node/apni/2911071,Eragrostis olida,Lazarides,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eragrostis,,,
https://id.biodiversity.org.au/node/apni/2911230,Acacia pycnantha,Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Black Wattle,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2911384,Cyperus carinatus x Cyperus centralis,R.Br. x Cyperus centralis K.L.Wilson,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Cyperus,,,
https://id.biodiversity.org.au/node/apni/2911506,Epiphyllum phyllanthus,(L.) Haw.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Cactaceae,Epiphyllum,,,
https://id.biodiversity.org.au/node/apni/2911683,Lobularia maritima,(L.) Desv.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Lobularia,Sweet Alyssum,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2911744,Heliotropium ventricosum,R.Br.,species,Plantae,Charophyta,Equisetopsida,,Boraginaceae,Heliotropium,,,
https://id.biodiversity.org.au/node/apni/2911934,Ixora finlaysoniana,Wall. ex G.Don,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Ixora,,,
https://id.biodiversity.org.au/node/apni/2912089,Brachyscome trachycarpa,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Brachyscome,Inland Daisy,Victoria : Conservation Status,
https://id.biodiversity.org.au/node/apni/2912097,Pistacia chinensis,Bunge,species,Plantae,Charophyta,Equisetopsida,Sapindales,Anacardiaceae,Pistacia,Chinese Pistachio,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2912277,Pyrus calleryana,Decne.,species,Plantae,Charophyta,Equisetopsida,Rosales,Rosaceae,Pyrus,,,
https://id.biodiversity.org.au/node/apni/2912279,Marsdenia longipedicellata,P.I.Forst.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Apocynaceae,Marsdenia,,,
https://id.biodiversity.org.au/node/apni/2912481,Polycarpaea involucrata,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Caryophyllaceae,Polycarpaea,,,
https://id.biodiversity.org.au/node/apni/2912852,Panicum repens,L.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Panicum,Torpedo Grass,,Global Invasive Species Information Network (GISIN)
https://id.biodiversity.org.au/node/apni/2912910,Eucalyptus spathulata,Hook.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Swamp Gimlet,,
https://id.biodiversity.org.au/node/apni/2913050,Eriachne scleranthoides,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Eriachne,Mount Olga Wanderrie Grass,,
https://id.biodiversity.org.au/node/apni/2913319,Amyema plicatula,(K.Krause) Danser,species,Plantae,Charophyta,Equisetopsida,Santalales,Loranthaceae,Amyema,,EPBC Act Threatened Species | New South Wales : Conservation Status,
https://id.biodiversity.org.au/node/apni/2913343,Astrotricha pauciflora,A.R.Bean,species,Plantae,Charophyta,Equisetopsida,Apiales,Araliaceae,Astrotricha,,,
https://id.biodiversity.org.au/node/apni/2913732,Fimbristylis adjuncta,S.T.Blake,species,Plantae,Charophyta,Equisetopsida,Poales,Cyperaceae,Fimbristylis,,Queensland : Conservation Status | EPBC Act Threatened Species,
https://id.biodiversity.org.au/node/apni/2913846,Acacia difficilis,Maiden,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2913869,Arabidopsis thaliana,(L.) Heynh.,species,Plantae,Charophyta,Equisetopsida,Brassicales,Brassicaceae,Arabidopsis,Thale Cress,,
https://id.biodiversity.org.au/node/apni/2914557,Hibbertia rufociliata,Toelken,species,Plantae,Charophyta,Equisetopsida,,Dilleniaceae,Hibbertia,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2914626,Crescentia cujete,L.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Bignoniaceae,Crescentia,,,
https://id.biodiversity.org.au/node/apni/2914739,Pycnosorus pleiocephalus,(F.Muell.) J.Everett & Doust,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Pycnosorus,Soft Billy-buttons,,
https://id.biodiversity.org.au/node/apni/2914829,Vigna caracalla,(L.) Verdc.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Vigna,,Queensland : Conservation Status,
https://id.biodiversity.org.au/node/apni/2915120,Brachyachne prostrata,C.A.Gardner & C.E.Hubb.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Brachyachne,,,
https://id.biodiversity.org.au/node/apni/2915212,Hamelia patens,Jacq.,species,Plantae,Charophyta,Equisetopsida,Gentianales,Rubiaceae,Hamelia,,,
https://id.biodiversity.org.au/node/apni/2915320,Acacia sericata,A.Cunn. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,,Queensland : Conservation Status,Weeds listing  Queensland Government
https://id.biodiversity.org.au/node/apni/2915357,Spinifex littoreus,(Burm.f.) Merr.,species,Plantae,Charophyta,Equisetopsida,Poales,Poaceae,Spinifex,Beach Spinifex,,
https://id.biodiversity.org.au/node/apni/2915445,Vittadinia spechtii,N.T.Burb.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Vittadinia,,,
https://id.biodiversity.org.au/node/apni/2915840,Tanacetum vulgare,L.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Tanacetum,Common Tansy,,Global Invasive Species Information Network (GISIN)
